yr_district_id,winner_votes,totalvotes,year,state,winner,winner_party,writein,district_id,winner_voteshare,total_dem_votes,total_rep_votes,total_dem_vote_share,total_rep_vote_share,L1_winner,L2_winner,L3_winner,L4_winner,L5_winner,dL1_winner,L6_winner,L7_winner,L8_winner,L9_winner,L10_winner,incumbent_in_race,incumbent_party,dL2_winner,dL3_winner,dL4_winner,dL5_winner,dL6_winner,dL7_winner,dL8_winner,dL9_winner,dL10_winner,incumbent_L5_races,incumbent_L4_races,incumbent_L3_races,incumbent_L2_races,incumbent_L10_races,rep_wins,dem_wins,rep_L5_wins,rep_L10_wins,dem_L10_wins,dem_L5_wins,rep_L4_wins,rep_L3_wins,rep_L2_wins,rep_L1_wins,dem_L4_wins,dem_L3_wins,dem_L2_wins,dem_L1_wins,rep_L5_voteshare,rep_L10_voteshare,rep_L4_voteshare,rep_L3_voteshare,rep_L2_voteshare,rep_L1_voteshare,dem_L10_voteshare,dem_L5_voteshare,dem_L4_voteshare,dem_L3_voteshare,dem_L2_voteshare,dem_L1_voteshare,target,top_dem_votes,top_dem_candidate,top_rep_votes,top_rep_candidate,dem_incumbent_in_race,rep_incumbent_in_race
2014-AR-03,151630,190935,2014,Arkansas,SteveWomack,republican,False,AR-03,0.7941446040000001,0,190935,0.0,1.0,SteveWomack,SteveWomack,JohnBoozman,JohnBoozman,JohnBoozman,1,JohnBoozman,AsaHutchinson,AsaHutchinson,AsaHutchinson,YTimHutchinson,1,republican,1,0,0,0,0,0,0,0,0,2,2,2,2,2,1,0,5,10,0,0,4,3,2,1,0,0,0,0,0.794375038,0.791841937,0.8373888270000001,0.85476676,0.9199747620000001,0.8399495240000001,0.182750881,0.205624962,0.162611173,0.14523324,0.080025238,0.160050476,0,,None,151630.0,SteveWomack,0,1
2016-AR-03,217192,280907,2016,Arkansas,SteveWomack,republican,False,AR-03,0.77318116,0,280907,0.0,1.0,SteveWomack,SteveWomack,SteveWomack,JohnBoozman,JohnBoozman,1,JohnBoozman,JohnBoozman,AsaHutchinson,AsaHutchinson,AsaHutchinson,1,republican,1,1,0,0,0,0,0,0,0,3,3,3,2,3,1,0,5,10,0,0,4,3,2,1,0,0,0,0,0.869911062,0.836142963,0.89107507,0.9466498409999999,1.0,1.0,0.140905855,0.13008893800000002,0.10892493,0.053350159,0.0,0.0,0,,None,217192.0,SteveWomack,0,1
2018-AR-03,148717,229708,2018,Arkansas,SteveWomack,republican,False,AR-03,0.6474175910000001,74952,154616,0.32629251,0.67309802,SteveWomack,SteveWomack,SteveWomack,SteveWomack,JohnBoozman,1,JohnBoozman,JohnBoozman,JohnBoozman,AsaHutchinson,AsaHutchinson,1,republican,1,1,1,0,0,0,0,0,0,4,4,3,2,4,1,0,5,10,0,0,4,3,2,1,0,0,0,0,0.84747966,0.822710761,0.878261886,0.891032673,0.83654901,1.0,0.17353510600000002,0.152398446,0.121585747,0.10876417,0.163146255,0.0,0,74952.0,JoshMahony,148717.0,SteveWomack,0,1
2012-AR-04,154149,258953,2012,Arkansas,TomCotton,republican,False,AR-04,0.595277908,99820,159133,0.385475357,0.614524643,MikeRoss,MikeRoss,MikeRoss,MikeRoss,MikeRoss,0,MikeRoss,JayDickey,JayDickey,JayDickey,JayDickey,0,democrat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,6,4,1,1,1,0,3,2,1,1,0.253748074,0.388170455,0.31718509300000003,0.33868461,0.508026915,0.40152918600000004,0.611829545,0.7462519259999999,0.682814907,0.66131539,0.491973085,0.598470814,0,95013.0,GeneJeffress,154149.0,TomCotton,0,0
2014-AR-04,110789,206131,2014,Arkansas,BruceWesterman,republican,False,AR-04,0.5374688910000001,87742,118387,0.425661351,0.5743289460000001,TomCotton,MikeRoss,MikeRoss,MikeRoss,MikeRoss,0,MikeRoss,MikeRoss,JayDickey,JayDickey,JayDickey,0,republican,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,4,6,3,2,2,2,1,2,1,0,0,0.36861386399999996,0.393797192,0.397595694,0.530127592,0.594426795,0.614524643,0.6062018379999999,0.6313841960000001,0.602401881,0.469869174,0.40556835399999996,0.385475357,0,87742.0,JamesLeeWitt,110789.0,BruceWesterman,0,0
2016-AR-04,182885,244159,2016,Arkansas,BruceWesterman,republican,False,AR-04,0.7490405840000001,0,244159,0.0,1.0,BruceWesterman,TomCotton,MikeRoss,MikeRoss,MikeRoss,1,MikeRoss,MikeRoss,MikeRoss,JayDickey,JayDickey,1,republican,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,3,4,6,2,3,3,2,1,1,0,0,0,0.518076555,0.43029434,0.6475956939999999,0.729617863,0.7871644729999999,0.5743289460000001,0.5697046889999999,0.481921504,0.35240188100000003,0.270378903,0.212830675,0.425661351,0,,None,182885.0,BruceWesterman,0,1
2018-AR-04,136740,204892,2018,Arkansas,BruceWesterman,republican,False,AR-04,0.667375983,63984,140692,0.312281592,0.686664194,BruceWesterman,BruceWesterman,TomCotton,MikeRoss,MikeRoss,1,MikeRoss,MikeRoss,MikeRoss,MikeRoss,JayDickey,1,republican,1,0,0,0,0,0,0,0,0,2,2,2,2,2,1,0,4,4,6,1,4,3,2,1,0,0,0,0,0.655409394,0.441438647,0.718879446,0.75366438,0.843332097,1.0,0.558454961,0.34437782299999997,0.280854575,0.24598098100000002,0.156140796,0.0,0,63984.0,HaydenCatherineShamel,136740.0,BruceWesterman,0,1
2012-AZ-01,122774,251595,2012,Arizona,AnnKirkpatrick,democrat,False,AZ-01,0.48798267100000003,122774,128821,0.48798267100000003,0.512017329,PaulGosar,AnnKirkpatrick,RickRenzi,RickRenzi,RickRenzi,0,JeffFlake,MattSalmon,MattSalmon,MattSalmon,SamCoppersmith,0,republican,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,3,8,2,2,2,1,1,1,2,2,1,0,0.537096821,0.5662861060000001,0.511933132,0.49406543299999994,0.53735479,0.56269225,0.430344296,0.45616398399999997,0.479642875,0.494702575,0.46264521,0.43730775,1,122774.0,AnnKirkpatrick,113594.0,JonathanPaton,0,0
2014-AZ-01,97391,185114,2014,Arizona,AnnKirkpatrick,democrat,False,AZ-01,0.526113638,97391,87723,0.526113638,0.473886362,AnnKirkpatrick,PaulGosar,AnnKirkpatrick,RickRenzi,RickRenzi,1,RickRenzi,JeffFlake,MattSalmon,MattSalmon,MattSalmon,1,democrat,0,1,0,0,0,0,0,0,0,2,2,2,1,2,0,1,2,7,3,3,1,1,0,0,3,2,2,1,0.504323778,0.552723878,0.489020665,0.5161986470000001,0.492951846,0.512017329,0.44390652399999997,0.488937027,0.502555341,0.483801353,0.507048154,0.48798267100000003,1,97391.0,AnnKirkpatrick,87723.0,AndyTobin,1,0
2016-AZ-01,142219,280710,2016,Arizona,TomOHalleran,democrat,False,AZ-01,0.506640305,158965,121745,0.566296178,0.433703822,AnnKirkpatrick,AnnKirkpatrick,PaulGosar,AnnKirkpatrick,RickRenzi,0,RickRenzi,RickRenzi,JeffFlake,MattSalmon,MattSalmon,0,democrat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,4,4,1,0,0,0,3,3,2,1,0.47795729600000003,0.535911984,0.495574941,0.47320250399999997,0.453795092,0.473886362,0.46071841799999996,0.515303508,0.504425059,0.526797496,0.546204908,0.526113638,1,142219.0,TomOHalleran,121745.0,PaulBabeu,0,0
2018-AZ-01,143240,266089,2018,Arizona,TomOHalleran,democrat,False,AZ-01,0.538316127,143240,122784,0.538316127,0.461439594,TomOHalleran,AnnKirkpatrick,AnnKirkpatrick,PaulGosar,AnnKirkpatrick,1,RickRenzi,RickRenzi,RickRenzi,JeffFlake,MattSalmon,1,democrat,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,5,5,4,0,0,0,0,4,3,2,1,0.488747871,0.517432673,0.47026177700000005,0.456343259,0.44757170799999996,0.433703822,0.479173302,0.511203273,0.529677154,0.543575314,0.552306152,0.566296178,1,143240.0,TomOHalleran,122784.0,WendyRogers,1,0
2012-AZ-02,147338,292279,2012,Arizona,RonBarber,democrat,False,AZ-02,0.504100534,147338,144884,0.504100534,0.49570444700000005,TrentFranks,TrentFranks,TrentFranks,TrentFranks,TrentFranks,0,EdPastor,EdPastor,EdPastor,EdPastor,EdPastor,0,republican,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5,5,1,3,2,1,1,1,1,1,0,0.605849277,0.499685631,0.603459865,0.6009293689999999,0.592545248,0.6893860479999999,0.497233325,0.39409129600000004,0.396476592,0.398993135,0.40733850899999996,0.310576484,1,147338.0,RonBarber,144884.0,MarthaMcSally,0,0
2014-AZ-02,109704,219351,2014,Arizona,MarthaMcSally,republican,False,AZ-02,0.500129929,109543,109704,0.499395945,0.500129929,RonBarber,TrentFranks,TrentFranks,TrentFranks,TrentFranks,0,TrentFranks,EdPastor,EdPastor,EdPastor,EdPastor,0,democrat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,6,4,1,3,2,1,0,1,1,1,1,0.5827938779999999,0.512009717,0.575729509,0.561740141,0.49791718799999996,0.49570444700000005,0.484861827,0.417060462,0.42409383799999995,0.438024321,0.501748239,0.504100534,0,109543.0,RonBarber,109704.0,MarthaMcSally,1,0
2016-AZ-02,179806,315679,2016,Arizona,MarthaMcSally,republican,False,AZ-02,0.569584926,135873,179806,0.430415074,0.569584926,MarthaMcSally,RonBarber,TrentFranks,TrentFranks,TrentFranks,1,TrentFranks,TrentFranks,EdPastor,EdPastor,EdPastor,1,republican,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,4,7,3,1,3,2,2,1,1,1,0,0,0.574500592,0.533981175,0.563701338,0.5218064339999999,0.534857428,0.500129929,0.462890368,0.425358085,0.436122009,0.47797051799999996,0.464905509,0.499395945,0,135873.0,MattHeinz,179806.0,MarthaMcSally,0,1
2018-AZ-02,161000,294152,2018,Arizona,AnnKirkpatrick,democrat,False,AZ-02,0.547336071,161000,133083,0.547336071,0.452429356,MarthaMcSally,MarthaMcSally,RonBarber,TrentFranks,TrentFranks,0,TrentFranks,TrentFranks,TrentFranks,EdPastor,EdPastor,0,republican,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,7,3,2,2,2,1,1,2,1,1,0,0.541446941,0.548080126,0.504462165,0.507381404,0.511007141,0.569584926,0.44984781799999995,0.458364822,0.495311906,0.492382363,0.48887557200000004,0.430415074,1,161000.0,AnnKirkpatrick,133083.0,LeaMarquezPeterson,0,0
2012-AZ-03,98468,168698,2012,Arizona,RaulGrijalva,democrat,False,AZ-03,0.583693938,98468,70230,0.583693938,0.41630606200000003,BenQuayle,JohnBShadegg,JohnBShadegg,JohnBShadegg,JohnBShadegg,0,BobStump,BobStump,BobStump,BobStump,BobStump,0,republican,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,9,1,1,3,2,1,1,1,1,1,0,0.637199576,0.660855309,0.54649947,0.5227777720000001,0.49451441799999996,0.572722773,0.339131985,0.362800424,0.45350053,0.47722222799999997,0.505485583,0.42727722700000004,1,98468.0,RaulGrijalva,62663.0,GabrielaSaucedoMercer,0,0
2014-AZ-03,58192,104428,2014,Arizona,RaulGrijalva,democrat,False,AZ-03,0.5572451829999999,58192,46185,0.5572451829999999,0.44226644200000004,RaulGrijalva,BenQuayle,JohnBShadegg,JohnBShadegg,JohnBShadegg,1,JohnBShadegg,BobStump,BobStump,BobStump,BobStump,1,democrat,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,3,8,2,2,2,1,0,0,2,2,2,1,0.525652864,0.634955829,0.502649939,0.477098426,0.42928625200000003,0.41630606200000003,0.364982627,0.47424946100000004,0.49722796700000005,0.522738783,0.570469561,0.583693938,1,58192.0,RaulGrijalva,46185.0,GabbySaucedo,1,0
2016-AZ-03,148973,151035,2016,Arizona,RaulGrijalva,democrat,False,AZ-03,0.986347535,148973,332,0.986347535,0.002198166,RaulGrijalva,RaulGrijalva,BenQuayle,JohnBShadegg,JohnBShadegg,1,JohnBShadegg,JohnBShadegg,BobStump,BobStump,BobStump,1,democrat,1,0,0,0,0,0,0,0,0,2,2,2,2,2,0,1,2,7,3,3,1,0,0,0,3,3,2,1,0.402559585,0.568660434,0.358373361,0.286923557,0.222232304,0.44226644200000004,0.43013259299999995,0.5950518810000001,0.6386409710000001,0.7090955520000001,0.7717963590000001,0.5572451829999999,1,148973.0,RaulGrijalva,332.0,JaimeVasquez,1,0
2018-AZ-03,114650,179518,2018,Arizona,RaulGrijalva,democrat,False,AZ-03,0.63865462,114650,64868,0.63865462,0.36134538,RaulGrijalva,RaulGrijalva,RaulGrijalva,BenQuayle,JohnBShadegg,1,JohnBShadegg,JohnBShadegg,JohnBShadegg,BobStump,BobStump,1,democrat,1,1,0,0,0,0,0,0,0,3,3,3,2,3,0,1,1,6,4,4,0,0,0,0,4,3,2,1,0.358967765,0.537540557,0.305529013,0.268603329,0.181771773,0.002198166,0.461265175,0.638643701,0.6914853190000001,0.7274157790000001,0.8125010770000001,0.986347535,1,114650.0,RaulGrijalva,64868.0,NicolasNickPierson,1,0
2012-AZ-04,162907,243760,2012,Arizona,PaulAGosar,republican,False,AZ-04,0.668308992,69154,172213,0.28369707899999996,0.706485888,EdPastor,EdPastor,EdPastor,EdPastor,EdPastor,0,JohnBShadegg,JohnBShadegg,JohnBShadegg,JohnBShadegg,JonKyl,0,democrat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5,5,4,1,1,1,0,3,2,1,1,0.358486034,0.47702398700000004,0.373405424,0.418129225,0.505668766,0.304851644,0.516700782,0.632435316,0.6152462639999999,0.578598431,0.489422717,0.6951483559999999,0,69154.0,JohnnieRobinson,162907.0,PaulAGosar,0,0
2014-AZ-04,122560,175179,2014,Arizona,PaulAGosar,republican,False,AZ-04,0.6996272379999999,45179,130000,0.257901917,0.742098083,PaulAGosar,EdPastor,EdPastor,EdPastor,EdPastor,1,EdPastor,JohnBShadegg,JohnBShadegg,JohnBShadegg,JohnBShadegg,1,republican,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,2,5,5,3,2,2,2,1,2,1,0,0,0.447143955,0.48721073200000004,0.499121439,0.5844785379999999,0.7242919859999999,0.706485888,0.5065140370000001,0.543777394,0.49842430299999996,0.41224911700000005,0.270799498,0.28369707899999996,0,45179.0,MikeWeisser,122560.0,PaulAGosar,0,1
2016-AZ-04,203487,284783,2016,Arizona,PaulAGosar,republican,False,AZ-04,0.714533522,81296,203487,0.285466478,0.714533522,PaulAGosar,PaulAGosar,EdPastor,EdPastor,EdPastor,1,EdPastor,EdPastor,JohnBShadegg,JohnBShadegg,JohnBShadegg,1,republican,1,0,0,0,0,0,0,0,0,2,2,2,2,2,1,0,3,5,5,2,3,3,2,1,1,0,0,0,0.542203856,0.49188322100000004,0.616992284,0.721039164,0.728315803,0.742098083,0.5018415479999999,0.45583273799999996,0.38055345799999996,0.27568849100000004,0.271684197,0.257901917,0,81296.0,MikelWeisser,203487.0,PaulAGosar,0,1
2018-AZ-04,188842,277035,2018,Arizona,PaulAGosar,republican,False,AZ-04,0.6816539429999999,88193,188842,0.318346057,0.6816539429999999,PaulAGosar,PaulAGosar,PaulAGosar,EdPastor,EdPastor,1,EdPastor,EdPastor,EdPastor,JohnBShadegg,JohnBShadegg,1,republican,1,1,0,0,0,0,0,0,0,3,3,3,2,3,1,0,4,5,5,1,4,3,2,1,0,0,0,0,0.629924616,0.492975414,0.7111928590000001,0.7127618490000001,0.698093733,0.714533522,0.50248526,0.36811197700000003,0.286352883,0.287238151,0.301906267,0.285466478,0,84521.0,DavidBrill,188842.0,PaulAGosar,0,1
2012-AZ-05,183470,273059,2012,Arizona,MattSalmon,republican,False,AZ-05,0.6719060720000001,89589,183470,0.32809392800000003,0.6719060720000001,DavidSchweikert,HarryMitchell,HarryMitchell,JDHayworth,JDHayworth,0,JimKolbe,JimKolbe,JimKolbe,JimKolbe,JimKolbe,0,republican,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,8,2,2,2,2,2,1,2,1,0,0,0.564394514,0.604366531,0.550978521,0.569345881,0.619818761,0.5677314489999999,0.392322183,0.43559906600000003,0.449013454,0.43064341899999997,0.380181239,0.432268551,0,89589.0,SpencerMorgan,183470.0,MattSalmon,0,0
2014-AZ-05,124867,179463,2014,Arizona,MattSalmon,republican,False,AZ-05,0.695781303,54596,124867,0.304218697,0.695781303,MattSalmon,DavidSchweikert,HarryMitchell,HarryMitchell,JDHayworth,1,JDHayworth,JimKolbe,JimKolbe,JimKolbe,JimKolbe,1,republican,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,3,8,2,2,3,3,2,1,1,0,0,0,0.579939077,0.602678508,0.600954736,0.6451396079999999,0.683843688,0.6719060720000001,0.39401020700000006,0.42005450200000005,0.399037239,0.354860392,0.316156312,0.32809392800000003,0,54596.0,JamesWoods,124867.0,MattSalmon,0,1
2016-AZ-05,205184,320124,2016,Arizona,AndyBiggs,republican,False,AZ-05,0.640951631,114940,205184,0.359048369,0.640951631,MattSalmon,MattSalmon,DavidSchweikert,HarryMitchell,HarryMitchell,0,JDHayworth,JDHayworth,JimKolbe,JimKolbe,JimKolbe,0,republican,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,8,2,1,4,3,2,1,0,0,0,0,0.608954115,0.5952242529999999,0.644092614,0.669546335,0.668366467,0.695781303,0.404005684,0.391039465,0.355907386,0.330453665,0.331633533,0.304218697,0,114940.0,TaliaFuentes,205184.0,AndyBiggs,0,0
2018-AZ-05,186037,313064,2018,Arizona,AndyBiggs,republican,False,AZ-05,0.594245905,127027,186037,0.405754095,0.594245905,AndyBiggs,MattSalmon,MattSalmon,DavidSchweikert,HarryMitchell,1,HarryMitchell,JDHayworth,JDHayworth,JimKolbe,JimKolbe,1,republican,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,5,8,2,0,4,3,2,1,0,0,0,0,0.6341232720000001,0.600597929,0.650721228,0.643659613,0.617598768,0.640951631,0.399398861,0.365876728,0.349278772,0.35634038700000004,0.38240123200000004,0.359048369,0,127027.0,JoanGreene,186037.0,AndyBiggs,0,1
2012-AZ-06,179706,293177,2012,Arizona,DavidSchweikert,republican,False,AZ-06,0.612960771,103303,189873,0.352357109,0.647639481,JeffFlake,JeffFlake,JeffFlake,JeffFlake,JeffFlake,0,JDHayworth,JDHayworth,JDHayworth,JDHayworth,KaranEnglish,0,republican,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,10,0,0,4,3,2,1,0,0,0,0,0.7994603109999999,0.700792199,0.7493253879999999,0.665767184,0.671399568,0.695159654,0.29920746,0.200539007,0.250673759,0.334231679,0.328598727,0.30484034600000004,0,97666.0,MattJette,179706.0,DavidSchweikert,0,0
2014-AZ-06,129578,199776,2014,Arizona,DavidSchweikert,republican,False,AZ-06,0.64861645,70198,129578,0.35138355,0.64861645,DavidSchweikert,JeffFlake,JeffFlake,JeffFlake,JeffFlake,1,JeffFlake,JDHayworth,JDHayworth,JDHayworth,JDHayworth,1,republican,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,5,10,0,0,4,3,2,1,0,0,0,0,0.7291836009999999,0.7071297609999999,0.661479501,0.663805195,0.648127966,0.647639481,0.292869898,0.270815717,0.33851964700000003,0.33619366799999995,0.351870329,0.352357109,0,70198.0,WJohnWilliamson,129578.0,DavidSchweikert,0,1
2016-AZ-06,201578,324444,2016,Arizona,DavidSchweikert,republican,False,AZ-06,0.621302906,122866,201578,0.378697094,0.621302906,DavidSchweikert,DavidSchweikert,JeffFlake,JeffFlake,JeffFlake,1,JeffFlake,JeffFlake,JDHayworth,JDHayworth,JDHayworth,1,republican,1,0,0,0,0,0,0,0,0,2,2,2,2,2,1,0,5,10,0,0,4,3,2,1,0,0,0,0,0.653444182,0.7158574109999999,0.653179623,0.639186279,0.634959678,0.64861645,0.284142248,0.34655513600000004,0.346819525,0.360812584,0.36504032200000003,0.35138355,0,122866.0,WJohnWilliamson,201578.0,DavidSchweikert,0,1
2018-AZ-06,173140,313699,2018,Arizona,DavidSchweikert,republican,False,AZ-06,0.551930354,140559,173140,0.448069646,0.551930354,DavidSchweikert,DavidSchweikert,DavidSchweikert,JeffFlake,JeffFlake,1,JeffFlake,JeffFlake,JeffFlake,JDHayworth,JDHayworth,1,republican,1,1,0,0,0,0,0,0,0,3,3,3,2,3,1,0,5,10,0,0,4,3,2,1,0,0,0,0,0.632929769,0.714715381,0.6173722979999999,0.607283237,0.58661663,0.621302906,0.285284278,0.367069549,0.38262685,0.39271676299999997,0.41338337,0.378697094,0,140559.0,AnitaMalik,173140.0,DavidSchweikert,0,1
2012-AZ-07,104489,127827,2012,Arizona,EdPastor,democrat,False,AZ-07,0.8174251140000001,104489,23338,0.8174251140000001,0.18257488600000002,RaulMGrijalva,RaulMGrijalva,RaulMGrijalva,RaulMGrijalva,RaulMGrijalva,0,DavidSchweikert,DavidSchweikert,DavidSchweikert,DavidSchweikert,JeffFlake,0,democrat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,6,5,0,0,0,0,4,3,2,1,0.35046105200000005,0.46317618899999996,0.34321462700000005,0.339776254,0.325989977,0.469405067,0.53043659,0.636765189,0.640818175,0.650777271,0.659853033,0.502280953,1,104489.0,EdPastor,23338.0,JoeCobb,0,0
2014-AZ-07,54235,72454,2014,Arizona,RubenGallego,democrat,False,AZ-07,0.748543904,54235,10715,0.748543904,0.147886935,EdPastor,RaulMGrijalva,RaulMGrijalva,RaulMGrijalva,RaulMGrijalva,0,RaulMGrijalva,DavidSchweikert,DavidSchweikert,DavidSchweikert,DavidSchweikert,0,democrat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,7,5,0,0,0,0,4,3,2,1,0.304149089,0.413200935,0.291803924,0.26662229600000004,0.165230911,0.18257488600000002,0.57005527,0.66236332,0.675218929,0.689416657,0.782984509,0.8174251140000001,1,54235.0,RubenGallego,10715.0,JoeCobb,0,0
2016-AZ-07,119465,158811,2016,Arizona,RubenGallego,democrat,False,AZ-07,0.752246381,119465,39286,0.752246381,0.24737581100000003,RubenGallego,EdPastor,RaulMGrijalva,RaulMGrijalva,RaulMGrijalva,1,RaulMGrijalva,RaulMGrijalva,DavidSchweikert,DavidSchweikert,DavidSchweikert,1,democrat,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,2,8,5,0,0,0,0,4,3,2,1,0.28291830100000004,0.37307687100000003,0.261810675,0.192612544,0.197631373,0.147886935,0.610141553,0.690624419,0.7051240879999999,0.772738466,0.750395142,0.748543904,1,119465.0,RubenGallego,39286.0,EveNunez,1,0
2018-AZ-07,113044,132051,2018,Arizona,RubenGallego,democrat,False,AZ-07,0.8560631879999999,131750,0,0.997720578,0.0,RubenGallego,RubenGallego,EdPastor,RaulMGrijalva,RaulMGrijalva,1,RaulMGrijalva,RaulMGrijalva,RaulMGrijalva,DavidSchweikert,DavidSchweikert,1,democrat,1,0,0,0,0,0,0,0,0,2,2,2,2,2,0,1,0,1,9,5,0,0,0,0,4,3,2,1,0.20944854,0.31094658,0.144459408,0.131754249,0.123687906,0.24737581100000003,0.6720439009999999,0.7636433859999999,0.8289839940000001,0.832836954,0.8749834790000001,0.752246381,1,113044.0,RubenGallego,,None,1,0
2012-AZ-08,172809,272791,2012,Arizona,TrentFranks,republican,False,AZ-08,0.633484976,95635,172809,0.35057974799999997,0.633484976,GabrielleGiffords,GabrielleGiffords,GabrielleGiffords,JimKolbe,JimKolbe,0,RubenGallego,RubenGallego,RubenGallego,EdPastor,RaulMGrijalva,0,democrat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,7,3,1,1,1,0,3,2,1,1,0.5353314889999999,0.391843425,0.509663227,0.5328814129999999,0.572929499,0.5123740210000001,0.5941810820000001,0.457990743,0.48198956200000004,0.46180378200000005,0.419102863,0.487625979,0,95635.0,GeneScharer,172809.0,TrentFranks,0,0
2014-AZ-08,128710,169776,2014,Arizona,TrentFranks,republican,False,AZ-08,0.758116577,0,128710,0.0,0.758116577,TrentFranks,GabrielleGiffords,GabrielleGiffords,GabrielleGiffords,JimKolbe,1,JimKolbe,RubenGallego,RubenGallego,RubenGallego,EdPastor,1,republican,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,2,4,6,3,2,2,2,1,2,1,0,0,0.559353897,0.449397594,0.589190204,0.634658525,0.695800777,0.633484976,0.51243857,0.38559165,0.346352837,0.279401909,0.17528987399999998,0.35057974799999997,0,,None,128710.0,TrentFranks,0,1
2016-AZ-08,204942,298971,2016,Arizona,TrentFranks,republican,False,AZ-08,0.685491235,93954,205017,0.314257905,0.685742095,TrentFranks,TrentFranks,GabrielleGiffords,GabrielleGiffords,GabrielleGiffords,1,JimKolbe,JimKolbe,RubenGallego,RubenGallego,RubenGallego,1,republican,1,0,0,0,0,0,0,0,0,2,2,2,2,2,1,0,3,5,5,2,3,3,2,1,1,0,0,0,0.608500582,0.50318311,0.647429417,0.6924478829999999,0.721929336,0.758116577,0.469009971,0.33993385,0.28811590800000003,0.22161255100000002,0.157128952,0.0,0,93954.0,MarkSalazar,204942.0,TrentFranks,0,1
2018-AZ-08,168835,304417,2018,Arizona,DebbieLesko,republican,False,AZ-08,0.554617515,135569,168835,0.445339781,0.554617515,TrentFranks,TrentFranks,TrentFranks,GabrielleGiffords,GabrielleGiffords,0,GabrielleGiffords,JimKolbe,JimKolbe,RubenGallego,RubenGallego,0,republican,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,6,4,1,4,3,2,1,0,0,0,0,0.628867037,0.53390728,0.6579902910000001,0.666158729,0.620179805,0.685742095,0.438319311,0.319560683,0.27754435899999996,0.25319922899999997,0.379798843,0.314257905,0,135569.0,HiralTipirneni,168835.0,DebbieLesko,0,0
2012-AZ-09,121881,250131,2012,Arizona,KyrstenSinema,democrat,False,AZ-09,0.48726867100000004,121881,128250,0.48726867100000004,0.512731329,DebbieLesko,TrentFranks,TrentFranks,TrentFranks,GabrielleGiffords,0,GabrielleGiffords,GabrielleGiffords,JimKolbe,JimKolbe,RubenGallego,0,republican,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,6,4,1,3,2,1,1,1,1,1,0,0.628938498,0.585180413,0.627801879,0.584363646,0.533674422,0.554617515,0.38727412,0.319489221,0.311716589,0.415622119,0.466304226,0.445339781,1,121881.0,KyrstenSinema,111630.0,VernonBParker,0,0
2014-AZ-09,88609,162062,2014,Arizona,KyrstenSinema,democrat,False,AZ-09,0.546759882,88609,73453,0.546759882,0.45324011799999997,KyrstenSinema,DebbieLesko,TrentFranks,TrentFranks,TrentFranks,1,GabrielleGiffords,GabrielleGiffords,GabrielleGiffords,JimKolbe,JimKolbe,1,democrat,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,3,5,5,2,2,1,0,0,2,2,2,1,0.5928895270000001,0.564110508,0.551582764,0.506862987,0.482985724,0.512731329,0.408357995,0.358725248,0.44840656,0.493122778,0.517014276,0.48726867100000004,1,88609.0,KyrstenSinema,67841.0,WendyRogers,1,0
